SearchBayesianSkopt: Config 21 is suboptimal. Config: {'norm': 2.0, 'alpha': 0.9051139334033369} - results: PRECISION: 0.0707537, PRECISION_RECALL_MIN_DEN: 0.0969237, RECALL: 0.0842715, MAP: 0.0363810, MAP_MIN_DEN: 0.0487867, MRR: 0.2207368, NDCG: 0.1005167, F1: 0.0769232, HIT_RATE: 0.4232296, ARHR_ALL_HITS: 0.2802752, NOVELTY: 0.0040540, AVERAGE_POPULARITY: 0.2677562, DIVERSITY_MEAN_INTER_LIST: 0.8799545, DIVERSITY_HERFINDAHL: 0.9879933, COVERAGE_ITEM: 0.1020933, COVERAGE_ITEM_HIT: 0.0582283, ITEMS_IN_GT: 0.9983270, COVERAGE_USER: 0.9925292, COVERAGE_USER_HIT: 0.4200677, USERS_IN_GT: 0.9925292, DIVERSITY_GINI: 0.0109791, SHANNON_ENTROPY: 7.9715228, RATIO_DIVERSITY_HERFINDAHL: 0.9883196, RATIO_DIVERSITY_GINI: 0.0216389, RATIO_SHANNON_ENTROPY: 0.5907975, RATIO_AVERAGE_POPULARITY: 5.3050585, RATIO_NOVELTY: 0.2464576, 
SearchBayesianSkopt: Config 22 is suboptimal. Config: {'norm': 1.0, 'alpha': 0.9856229038712089} - results: PRECISION: 0.0714338, PRECISION_RECALL_MIN_DEN: 0.0976059, RECALL: 0.0846754, MAP: 0.0368328, MAP_MIN_DEN: 0.0492406, MRR: 0.2216755, NDCG: 0.1012427, F1: 0.0774930, HIT_RATE: 0.4249722, ARHR_ALL_HITS: 0.2824609, NOVELTY: 0.0040737, AVERAGE_POPULARITY: 0.2637492, DIVERSITY_MEAN_INTER_LIST: 0.8842226, DIVERSITY_HERFINDAHL: 0.9884201, COVERAGE_ITEM: 0.1057657, COVERAGE_ITEM_HIT: 0.0622679, ITEMS_IN_GT: 0.9983270, COVERAGE_USER: 0.9925292, COVERAGE_USER_HIT: 0.4217973, USERS_IN_GT: 0.9925292, DIVERSITY_GINI: 0.0118965, SHANNON_ENTROPY: 8.0719940, RATIO_DIVERSITY_HERFINDAHL: 0.9887465, RATIO_DIVERSITY_GINI: 0.0234470, RATIO_SHANNON_ENTROPY: 0.5982437, RATIO_AVERAGE_POPULARITY: 5.2256669, RATIO_NOVELTY: 0.2476599, 
SearchBayesianSkopt: Config 23 is suboptimal. Config: {'norm': 2.0, 'alpha': 0.9434144511822663} - results: PRECISION: 0.0711385, PRECISION_RECALL_MIN_DEN: 0.0973157, RECALL: 0.0845055, MAP: 0.0366633, MAP_MIN_DEN: 0.0491063, MRR: 0.2213702, NDCG: 0.1009854, F1: 0.0772480, HIT_RATE: 0.4239799, ARHR_ALL_HITS: 0.2816954, NOVELTY: 0.0040609, AVERAGE_POPULARITY: 0.2665995, DIVERSITY_MEAN_INTER_LIST: 0.8811542, DIVERSITY_HERFINDAHL: 0.9881133, COVERAGE_ITEM: 0.1036031, COVERAGE_ITEM_HIT: 0.0601869, ITEMS_IN_GT: 0.9983270, COVERAGE_USER: 0.9925292, COVERAGE_USER_HIT: 0.4208124, USERS_IN_GT: 0.9925292, DIVERSITY_GINI: 0.0113243, SHANNON_ENTROPY: 8.0079991, RATIO_DIVERSITY_HERFINDAHL: 0.9884396, RATIO_DIVERSITY_GINI: 0.0223192, RATIO_SHANNON_ENTROPY: 0.5935008, RATIO_AVERAGE_POPULARITY: 5.2821396, RATIO_NOVELTY: 0.2468802, 
SearchBayesianSkopt: Config 24 is suboptimal. Config: {'norm': 1.0, 'alpha': 0.9659832531850412} - results: PRECISION: 0.0713660, PRECISION_RECALL_MIN_DEN: 0.0975263, RECALL: 0.0846355, MAP: 0.0367902, MAP_MIN_DEN: 0.0492037, MRR: 0.2216861, NDCG: 0.1011819, F1: 0.0774364, HIT_RATE: 0.4247543, ARHR_ALL_HITS: 0.2822897, NOVELTY: 0.0040702, AVERAGE_POPULARITY: 0.2645797, DIVERSITY_MEAN_INTER_LIST: 0.8833185, DIVERSITY_HERFINDAHL: 0.9883297, COVERAGE_ITEM: 0.1050720, COVERAGE_ITEM_HIT: 0.0616150, ITEMS_IN_GT: 0.9983270, COVERAGE_USER: 0.9925292, COVERAGE_USER_HIT: 0.4215811, USERS_IN_GT: 0.9925292, DIVERSITY_GINI: 0.0117390, SHANNON_ENTROPY: 8.0544712, RATIO_DIVERSITY_HERFINDAHL: 0.9886561, RATIO_DIVERSITY_GINI: 0.0231366, RATIO_SHANNON_ENTROPY: 0.5969450, RATIO_AVERAGE_POPULARITY: 5.2421221, RATIO_NOVELTY: 0.2474467, 
SearchBayesianSkopt: Config 25 is suboptimal. Config: {'norm': 1.0, 'alpha': 0.9726909172978853} - results: PRECISION: 0.0714120, PRECISION_RECALL_MIN_DEN: 0.0975997, RECALL: 0.0846843, MAP: 0.0368215, MAP_MIN_DEN: 0.0492397, MRR: 0.2217647, NDCG: 0.1012409, F1: 0.0774839, HIT_RATE: 0.4249238, ARHR_ALL_HITS: 0.2824645, NOVELTY: 0.0040715, AVERAGE_POPULARITY: 0.2642878, DIVERSITY_MEAN_INTER_LIST: 0.8836335, DIVERSITY_HERFINDAHL: 0.9883612, COVERAGE_ITEM: 0.1055209, COVERAGE_ITEM_HIT: 0.0618191, ITEMS_IN_GT: 0.9983270, COVERAGE_USER: 0.9925292, COVERAGE_USER_HIT: 0.4217493, USERS_IN_GT: 0.9925292, DIVERSITY_GINI: 0.0117940, SHANNON_ENTROPY: 8.0606477, RATIO_DIVERSITY_HERFINDAHL: 0.9886876, RATIO_DIVERSITY_GINI: 0.0232450, RATIO_SHANNON_ENTROPY: 0.5974028, RATIO_AVERAGE_POPULARITY: 5.2363378, RATIO_NOVELTY: 0.2475236, 
SearchBayesianSkopt: Config 26 is suboptimal. Config: {'norm': inf, 'alpha': 0.9019593687533671} - results: PRECISION: 0.0697105, PRECISION_RECALL_MIN_DEN: 0.0958054, RECALL: 0.0834679, MAP: 0.0356122, MAP_MIN_DEN: 0.0479715, MRR: 0.2182706, NDCG: 0.0991533, F1: 0.0759714, HIT_RATE: 0.4208093, ARHR_ALL_HITS: 0.2757833, NOVELTY: 0.0040431, AVERAGE_POPULARITY: 0.2686697, DIVERSITY_MEAN_INTER_LIST: 0.8790873, DIVERSITY_HERFINDAHL: 0.9879066, COVERAGE_ITEM: 0.1012364, COVERAGE_ITEM_HIT: 0.0534133, ITEMS_IN_GT: 0.9983270, COVERAGE_USER: 0.9925292, COVERAGE_USER_HIT: 0.4176656, USERS_IN_GT: 0.9925292, DIVERSITY_GINI: 0.0104025, SHANNON_ENTROPY: 7.9120648, RATIO_DIVERSITY_HERFINDAHL: 0.9882328, RATIO_DIVERSITY_GINI: 0.0205024, RATIO_SHANNON_ENTROPY: 0.5863908, RATIO_AVERAGE_POPULARITY: 5.3231574, RATIO_NOVELTY: 0.2457985, 
SearchBayesianSkopt: Config 27 is suboptimal. Config: {'norm': 1.0, 'alpha': 0.9910003048471439} - results: PRECISION: 0.0714701, PRECISION_RECALL_MIN_DEN: 0.0976521, RECALL: 0.0847184, MAP: 0.0368508, MAP_MIN_DEN: 0.0492492, MRR: 0.2217811, NDCG: 0.1012791, F1: 0.0775324, HIT_RATE: 0.4253110, ARHR_ALL_HITS: 0.2825974, NOVELTY: 0.0040748, AVERAGE_POPULARITY: 0.2634893, DIVERSITY_MEAN_INTER_LIST: 0.8845021, DIVERSITY_HERFINDAHL: 0.9884481, COVERAGE_ITEM: 0.1059697, COVERAGE_ITEM_HIT: 0.0624311, ITEMS_IN_GT: 0.9983270, COVERAGE_USER: 0.9925292, COVERAGE_USER_HIT: 0.4221336, USERS_IN_GT: 0.9925292, DIVERSITY_GINI: 0.0119410, SHANNON_ENTROPY: 8.0772095, RATIO_DIVERSITY_HERFINDAHL: 0.9887745, RATIO_DIVERSITY_GINI: 0.0235347, RATIO_SHANNON_ENTROPY: 0.5986303, RATIO_AVERAGE_POPULARITY: 5.2205187, RATIO_NOVELTY: 0.2477250, 
SearchBayesianSkopt: Config 28 is suboptimal. Config: {'norm': inf, 'alpha': 0.9808321540000412} - results: PRECISION: 0.0712063, PRECISION_RECALL_MIN_DEN: 0.0973586, RECALL: 0.0845307, MAP: 0.0367238, MAP_MIN_DEN: 0.0491470, MRR: 0.2215090, NDCG: 0.1010516, F1: 0.0772985, HIT_RATE: 0.4241493, ARHR_ALL_HITS: 0.2819761, NOVELTY: 0.0040649, AVERAGE_POPULARITY: 0.2657204, DIVERSITY_MEAN_INTER_LIST: 0.8821100, DIVERSITY_HERFINDAHL: 0.9882089, COVERAGE_ITEM: 0.1040519, COVERAGE_ITEM_HIT: 0.0608398, ITEMS_IN_GT: 0.9983270, COVERAGE_USER: 0.9925292, COVERAGE_USER_HIT: 0.4209806, USERS_IN_GT: 0.9925292, DIVERSITY_GINI: 0.0114987, SHANNON_ENTROPY: 8.0278162, RATIO_DIVERSITY_HERFINDAHL: 0.9885352, RATIO_DIVERSITY_GINI: 0.0226629, RATIO_SHANNON_ENTROPY: 0.5949696, RATIO_AVERAGE_POPULARITY: 5.2647218, RATIO_NOVELTY: 0.2471211, 
SearchBayesianSkopt: Config 29 is suboptimal. Config: {'norm': 2.0, 'alpha': 0.9269854719708681} - results: PRECISION: 0.0710441, PRECISION_RECALL_MIN_DEN: 0.0972241, RECALL: 0.0844572, MAP: 0.0365729, MAP_MIN_DEN: 0.0490046, MRR: 0.2212004, NDCG: 0.1008530, F1: 0.0771722, HIT_RATE: 0.4239557, ARHR_ALL_HITS: 0.2812594, NOVELTY: 0.0040579, AVERAGE_POPULARITY: 0.2671411, DIVERSITY_MEAN_INTER_LIST: 0.8805839, DIVERSITY_HERFINDAHL: 0.9880563, COVERAGE_ITEM: 0.1029910, COVERAGE_ITEM_HIT: 0.0596156, ITEMS_IN_GT: 0.9983270, COVERAGE_USER: 0.9925292, COVERAGE_USER_HIT: 0.4207884, USERS_IN_GT: 0.9925292, DIVERSITY_GINI: 0.0111785, SHANNON_ENTROPY: 7.9923061, RATIO_DIVERSITY_HERFINDAHL: 0.9883826, RATIO_DIVERSITY_GINI: 0.0220317, RATIO_SHANNON_ENTROPY: 0.5923378, RATIO_AVERAGE_POPULARITY: 5.2928710, RATIO_NOVELTY: 0.2466955, 
SearchBayesianSkopt: Config 30 is suboptimal. Config: {'norm': 1.0, 'alpha': 0.9000513231253018} - results: PRECISION: 0.0711143, PRECISION_RECALL_MIN_DEN: 0.0972511, RECALL: 0.0844526, MAP: 0.0366318, MAP_MIN_DEN: 0.0490661, MRR: 0.2212244, NDCG: 0.1009209, F1: 0.0772116, HIT_RATE: 0.4237620, ARHR_ALL_HITS: 0.2814789, NOVELTY: 0.0040604, AVERAGE_POPULARITY: 0.2665907, DIVERSITY_MEAN_INTER_LIST: 0.8811698, DIVERSITY_HERFINDAHL: 0.9881149, COVERAGE_ITEM: 0.1033990, COVERAGE_ITEM_HIT: 0.0600645, ITEMS_IN_GT: 0.9983270, COVERAGE_USER: 0.9925292, COVERAGE_USER_HIT: 0.4205962, USERS_IN_GT: 0.9925292, DIVERSITY_GINI: 0.0112890, SHANNON_ENTROPY: 8.0049546, RATIO_DIVERSITY_HERFINDAHL: 0.9884412, RATIO_DIVERSITY_GINI: 0.0222496, RATIO_SHANNON_ENTROPY: 0.5932752, RATIO_AVERAGE_POPULARITY: 5.2819668, RATIO_NOVELTY: 0.2468493, 
SearchBayesianSkopt: Config 31 is suboptimal. Config: {'norm': 1.0, 'alpha': 0.9483100332624138} - results: PRECISION: 0.0713176, PRECISION_RECALL_MIN_DEN: 0.0974287, RECALL: 0.0845492, MAP: 0.0367923, MAP_MIN_DEN: 0.0492065, MRR: 0.2217570, NDCG: 0.1011515, F1: 0.0773718, HIT_RATE: 0.4241493, ARHR_ALL_HITS: 0.2823289, NOVELTY: 0.0040675, AVERAGE_POPULARITY: 0.2651559, DIVERSITY_MEAN_INTER_LIST: 0.8827058, DIVERSITY_HERFINDAHL: 0.9882684, COVERAGE_ITEM: 0.1047456, COVERAGE_ITEM_HIT: 0.0612886, ITEMS_IN_GT: 0.9983270, COVERAGE_USER: 0.9925292, COVERAGE_USER_HIT: 0.4209806, USERS_IN_GT: 0.9925292, DIVERSITY_GINI: 0.0116172, SHANNON_ENTROPY: 8.0408319, RATIO_DIVERSITY_HERFINDAHL: 0.9885948, RATIO_DIVERSITY_GINI: 0.0228964, RATIO_SHANNON_ENTROPY: 0.5959342, RATIO_AVERAGE_POPULARITY: 5.2535381, RATIO_NOVELTY: 0.2472800, 
SearchBayesianSkopt: Config 32 is suboptimal. Config: {'norm': 1.0, 'alpha': 0.9242774449480525} - results: PRECISION: 0.0711796, PRECISION_RECALL_MIN_DEN: 0.0973273, RECALL: 0.0844937, MAP: 0.0366951, MAP_MIN_DEN: 0.0491223, MRR: 0.2214092, NDCG: 0.1010117, F1: 0.0772673, HIT_RATE: 0.4240041, ARHR_ALL_HITS: 0.2818197, NOVELTY: 0.0040638, AVERAGE_POPULARITY: 0.2659440, DIVERSITY_MEAN_INTER_LIST: 0.8818742, DIVERSITY_HERFINDAHL: 0.9881853, COVERAGE_ITEM: 0.1040927, COVERAGE_ITEM_HIT: 0.0603909, ITEMS_IN_GT: 0.9983270, COVERAGE_USER: 0.9925292, COVERAGE_USER_HIT: 0.4208364, USERS_IN_GT: 0.9925292, DIVERSITY_GINI: 0.0114501, SHANNON_ENTROPY: 8.0225762, RATIO_DIVERSITY_HERFINDAHL: 0.9885116, RATIO_DIVERSITY_GINI: 0.0225672, RATIO_SHANNON_ENTROPY: 0.5945812, RATIO_AVERAGE_POPULARITY: 5.2691538, RATIO_NOVELTY: 0.2470577, 
SearchBayesianSkopt: Config 33 is suboptimal. Config: {'norm': 2.0, 'alpha': 0.9355363213395194} - results: PRECISION: 0.0710780, PRECISION_RECALL_MIN_DEN: 0.0972926, RECALL: 0.0845144, MAP: 0.0366157, MAP_MIN_DEN: 0.0490623, MRR: 0.2213616, NDCG: 0.1009345, F1: 0.0772160, HIT_RATE: 0.4240525, ARHR_ALL_HITS: 0.2815106, NOVELTY: 0.0040593, AVERAGE_POPULARITY: 0.2668784, DIVERSITY_MEAN_INTER_LIST: 0.8808638, DIVERSITY_HERFINDAHL: 0.9880842, COVERAGE_ITEM: 0.1031950, COVERAGE_ITEM_HIT: 0.0600237, ITEMS_IN_GT: 0.9983270, COVERAGE_USER: 0.9925292, COVERAGE_USER_HIT: 0.4208845, USERS_IN_GT: 0.9925292, DIVERSITY_GINI: 0.0112477, SHANNON_ENTROPY: 7.9998038, RATIO_DIVERSITY_HERFINDAHL: 0.9884106, RATIO_DIVERSITY_GINI: 0.0221683, RATIO_SHANNON_ENTROPY: 0.5928935, RATIO_AVERAGE_POPULARITY: 5.2876657, RATIO_NOVELTY: 0.2467844, 
SearchBayesianSkopt: New best config found. Config 34: {'norm': inf, 'alpha': 1.0} - results: PRECISION: 0.0715402, PRECISION_RECALL_MIN_DEN: 0.0976973, RECALL: 0.0847372, MAP: 0.0368634, MAP_MIN_DEN: 0.0492542, MRR: 0.2216487, NDCG: 0.1012923, F1: 0.0775815, HIT_RATE: 0.4253110, ARHR_ALL_HITS: 0.2825461, NOVELTY: 0.0040764, AVERAGE_POPULARITY: 0.2631250, DIVERSITY_MEAN_INTER_LIST: 0.8848868, DIVERSITY_HERFINDAHL: 0.9884865, COVERAGE_ITEM: 0.1063778, COVERAGE_ITEM_HIT: 0.0627984, ITEMS_IN_GT: 0.9983270, COVERAGE_USER: 0.9925292, COVERAGE_USER_HIT: 0.4221336, USERS_IN_GT: 0.9925292, DIVERSITY_GINI: 0.0120208, SHANNON_ENTROPY: 8.0854993, RATIO_DIVERSITY_HERFINDAHL: 0.9888130, RATIO_DIVERSITY_GINI: 0.0236919, RATIO_SHANNON_ENTROPY: 0.5992447, RATIO_AVERAGE_POPULARITY: 5.2132998, RATIO_NOVELTY: 0.2478224, 
SearchBayesianSkopt: Config 35 was already explored at index 34. Config: {'norm': inf, 'alpha': 1.0} - results: PRECISION: 0.0715402, PRECISION_RECALL_MIN_DEN: 0.0976973, RECALL: 0.0847372, MAP: 0.0368634, MAP_MIN_DEN: 0.0492542, MRR: 0.2216487, NDCG: 0.1012923, F1: 0.0775815, HIT_RATE: 0.4253110, ARHR_ALL_HITS: 0.2825461, NOVELTY: 0.0040764, AVERAGE_POPULARITY: 0.2631250, DIVERSITY_MEAN_INTER_LIST: 0.8848868, DIVERSITY_HERFINDAHL: 0.9884865, COVERAGE_ITEM: 0.1063778, COVERAGE_ITEM_HIT: 0.0627984, ITEMS_IN_GT: 0.9983270, COVERAGE_USER: 0.9925292, COVERAGE_USER_HIT: 0.4221336, USERS_IN_GT: 0.9925292, DIVERSITY_GINI: 0.0120208, SHANNON_ENTROPY: 8.0854993, RATIO_DIVERSITY_HERFINDAHL: 0.9888130, RATIO_DIVERSITY_GINI: 0.0236919, RATIO_SHANNON_ENTROPY: 0.5992447, RATIO_AVERAGE_POPULARITY: 5.2132998, RATIO_NOVELTY: 0.2478224, 
SearchBayesianSkopt: Config 36 is suboptimal. Config: {'norm': 2.0, 'alpha': 0.9593412506875487} - results: PRECISION: 0.0712450, PRECISION_RECALL_MIN_DEN: 0.0973998, RECALL: 0.0845550, MAP: 0.0367437, MAP_MIN_DEN: 0.0491701, MRR: 0.2214887, NDCG: 0.1010829, F1: 0.0773315, HIT_RATE: 0.4240767, ARHR_ALL_HITS: 0.2820331, NOVELTY: 0.0040649, AVERAGE_POPULARITY: 0.2657652, DIVERSITY_MEAN_INTER_LIST: 0.8820526, DIVERSITY_HERFINDAHL: 0.9882031, COVERAGE_ITEM: 0.1042559, COVERAGE_ITEM_HIT: 0.0605133, ITEMS_IN_GT: 0.9983270, COVERAGE_USER: 0.9925292, COVERAGE_USER_HIT: 0.4209085, USERS_IN_GT: 0.9925292, DIVERSITY_GINI: 0.0115042, SHANNON_ENTROPY: 8.0280571, RATIO_DIVERSITY_HERFINDAHL: 0.9885295, RATIO_DIVERSITY_GINI: 0.0226737, RATIO_SHANNON_ENTROPY: 0.5949874, RATIO_AVERAGE_POPULARITY: 5.2656096, RATIO_NOVELTY: 0.2471217, 
SearchBayesianSkopt: Config 37 is suboptimal. Config: {'norm': 2.0, 'alpha': 0.9187288356350978} - results: PRECISION: 0.0709788, PRECISION_RECALL_MIN_DEN: 0.0971712, RECALL: 0.0844411, MAP: 0.0365166, MAP_MIN_DEN: 0.0489476, MRR: 0.2211194, NDCG: 0.1007802, F1: 0.0771269, HIT_RATE: 0.4240525, ARHR_ALL_HITS: 0.2810081, NOVELTY: 0.0040564, AVERAGE_POPULARITY: 0.2673907, DIVERSITY_MEAN_INTER_LIST: 0.8803217, DIVERSITY_HERFINDAHL: 0.9880300, COVERAGE_ITEM: 0.1026645, COVERAGE_ITEM_HIT: 0.0591668, ITEMS_IN_GT: 0.9983270, COVERAGE_USER: 0.9925292, COVERAGE_USER_HIT: 0.4208845, USERS_IN_GT: 0.9925292, DIVERSITY_GINI: 0.0111068, SHANNON_ENTROPY: 7.9845281, RATIO_DIVERSITY_HERFINDAHL: 0.9883563, RATIO_DIVERSITY_GINI: 0.0218905, RATIO_SHANNON_ENTROPY: 0.5917613, RATIO_AVERAGE_POPULARITY: 5.2978155, RATIO_NOVELTY: 0.2466064, 
SearchBayesianSkopt: Config 38 is suboptimal. Config: {'norm': 1.0, 'alpha': 0.9158167407804063} - results: PRECISION: 0.0711603, PRECISION_RECALL_MIN_DEN: 0.0973262, RECALL: 0.0845030, MAP: 0.0366538, MAP_MIN_DEN: 0.0490790, MRR: 0.2211978, NDCG: 0.1009570, F1: 0.0772598, HIT_RATE: 0.4240767, ARHR_ALL_HITS: 0.2815538, NOVELTY: 0.0040625, AVERAGE_POPULARITY: 0.2662219, DIVERSITY_MEAN_INTER_LIST: 0.8815701, DIVERSITY_HERFINDAHL: 0.9881549, COVERAGE_ITEM: 0.1036439, COVERAGE_ITEM_HIT: 0.0602685, ITEMS_IN_GT: 0.9983270, COVERAGE_USER: 0.9925292, COVERAGE_USER_HIT: 0.4209085, USERS_IN_GT: 0.9925292, DIVERSITY_GINI: 0.0113843, SHANNON_ENTROPY: 8.0155388, RATIO_DIVERSITY_HERFINDAHL: 0.9884812, RATIO_DIVERSITY_GINI: 0.0224374, RATIO_SHANNON_ENTROPY: 0.5940596, RATIO_AVERAGE_POPULARITY: 5.2746586, RATIO_NOVELTY: 0.2469753, 
SearchBayesianSkopt: Config 39 is suboptimal. Config: {'norm': 2.0, 'alpha': 0.9693606590575212} - results: PRECISION: 0.0712982, PRECISION_RECALL_MIN_DEN: 0.0974040, RECALL: 0.0845321, MAP: 0.0367852, MAP_MIN_DEN: 0.0492005, MRR: 0.2217064, NDCG: 0.1011329, F1: 0.0773532, HIT_RATE: 0.4240525, ARHR_ALL_HITS: 0.2822727, NOVELTY: 0.0040674, AVERAGE_POPULARITY: 0.2651950, DIVERSITY_MEAN_INTER_LIST: 0.8826601, DIVERSITY_HERFINDAHL: 0.9882639, COVERAGE_ITEM: 0.1047864, COVERAGE_ITEM_HIT: 0.0611662, ITEMS_IN_GT: 0.9983270, COVERAGE_USER: 0.9925292, COVERAGE_USER_HIT: 0.4208845, USERS_IN_GT: 0.9925292, DIVERSITY_GINI: 0.0116190, SHANNON_ENTROPY: 8.0407079, RATIO_DIVERSITY_HERFINDAHL: 0.9885902, RATIO_DIVERSITY_GINI: 0.0228999, RATIO_SHANNON_ENTROPY: 0.5959250, RATIO_AVERAGE_POPULARITY: 5.2543129, RATIO_NOVELTY: 0.2472762, 
SearchBayesianSkopt: Config 40 was already explored at index 34. Config: {'norm': inf, 'alpha': 1.0} - results: PRECISION: 0.0715402, PRECISION_RECALL_MIN_DEN: 0.0976973, RECALL: 0.0847372, MAP: 0.0368634, MAP_MIN_DEN: 0.0492542, MRR: 0.2216487, NDCG: 0.1012923, F1: 0.0775815, HIT_RATE: 0.4253110, ARHR_ALL_HITS: 0.2825461, NOVELTY: 0.0040764, AVERAGE_POPULARITY: 0.2631250, DIVERSITY_MEAN_INTER_LIST: 0.8848868, DIVERSITY_HERFINDAHL: 0.9884865, COVERAGE_ITEM: 0.1063778, COVERAGE_ITEM_HIT: 0.0627984, ITEMS_IN_GT: 0.9983270, COVERAGE_USER: 0.9925292, COVERAGE_USER_HIT: 0.4221336, USERS_IN_GT: 0.9925292, DIVERSITY_GINI: 0.0120208, SHANNON_ENTROPY: 8.0854993, RATIO_DIVERSITY_HERFINDAHL: 0.9888130, RATIO_DIVERSITY_GINI: 0.0236919, RATIO_SHANNON_ENTROPY: 0.5992447, RATIO_AVERAGE_POPULARITY: 5.2132998, RATIO_NOVELTY: 0.2478224, 
